Order ID ,_  Customer ID ,_  SalesPerson ,_  Order Date ,_  Order Priority ,_  SKU ,_  Order Quantity ,_  Unit Sell Price ,_  Discount ,_  Shipping Amount ,_  Ship Mode ,_  Product Container ,_  Ship Date
18945 ,_  C392 ,_  Bob ,_  17/01/2014 ,_  Medium ,_  SKU1031 ,_  33 ,_  16.48 ,_  0.06 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  19/01/2014
10272 ,_  C426 ,_  Richard ,_  17/01/2014 ,_  Medium ,_  SKU497 ,_  3 ,_  90.48 ,_  0.03 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  19/01/2014
10272 ,_  C426 ,_  John ,_  17/01/2014 ,_  Medium ,_  SKU700 ,_  26 ,_  22.84 ,_  0.06 ,_  8.18 ,_  Regular Air ,_  Small Box ,_  17/01/2014
43620 ,_  C386 ,_  Bob ,_  17/01/2014 ,_  Medium ,_  SKU301 ,_  13 ,_  14.81 ,_  0.05 ,_  13.32 ,_  Regular Air ,_  Small Box ,_  20/01/2014
43620 ,_  C386 ,_  Richard ,_  17/01/2014 ,_  Medium ,_  SKU568 ,_  11 ,_  4.2 ,_  0.05 ,_  2.26 ,_  Express Air ,_  Wrap Bag ,_  19/01/2014
32868 ,_  C625 ,_  John ,_  17/01/2014 ,_  Not Specified ,_  SKU757 ,_  39 ,_  28.15 ,_  0.05 ,_  6.17 ,_  Regular Air ,_  Small Pack ,_  18/01/2014
46884 ,_  C599 ,_  John ,_  17/01/2014 ,_  Medium ,_  SKU487 ,_  18 ,_  7.64 ,_  0.1 ,_  1.39 ,_  Regular Air ,_  Small Box ,_  19/01/2014
46884 ,_  C599 ,_  John ,_  17/01/2014 ,_  Medium ,_  SKU1163 ,_  3 ,_  125.99 ,_  0 ,_  2.5 ,_  Regular Air ,_  Small Box ,_  19/01/2014
48199 ,_  C266 ,_  Bob ,_  18/01/2014 ,_  Not Specified ,_  SKU468 ,_  47 ,_  15.74 ,_  0.1 ,_  1.39 ,_  Regular Air ,_  Small Box ,_  21/01/2014
58784 ,_  C449 ,_  Bob ,_  18/01/2014 ,_  Medium ,_  SKU045 ,_  25 ,_  350.99 ,_  0.05 ,_  39 ,_  Delivery Truck ,_  Jumbo Drum ,_  20/01/2014
58784 ,_  C449 ,_  John ,_  18/01/2014 ,_  Medium ,_  SKU1085 ,_  20 ,_  15.99 ,_  0.04 ,_  9.4 ,_  Express Air ,_  Small Box ,_  20/01/2014
22118 ,_  C562 ,_  Richard ,_  18/01/2014 ,_  High ,_  SKU345 ,_  50 ,_  58.1 ,_  0.05 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  18/01/2014
58784 ,_  C449 ,_  Bob ,_  18/01/2014 ,_  Medium ,_  SKU483 ,_  12 ,_  11.58 ,_  0.02 ,_  5.72 ,_  Regular Air ,_  Small Box ,_  19/01/2014
58784 ,_  C449 ,_  John ,_  18/01/2014 ,_  Medium ,_  SKU620 ,_  29 ,_  48.91 ,_  0.06 ,_  5.81 ,_  Regular Air ,_  Small Box ,_  18/01/2014
58784 ,_  C449 ,_  John ,_  18/01/2014 ,_  Medium ,_  SKU959 ,_  17 ,_  15.51 ,_  0.02 ,_  17.78 ,_  Regular Air ,_  Small Box ,_  19/01/2014
20711 ,_  C149 ,_  John ,_  19/01/2014 ,_  Critical ,_  SKU558 ,_  5 ,_  18.97 ,_  0.1 ,_  9.03 ,_  Regular Air ,_  Small Box ,_  21/01/2014
16999 ,_  C722 ,_  Richard ,_  19/01/2014 ,_  Critical ,_  SKU321 ,_  18 ,_  207.48 ,_  0.09 ,_  0.99 ,_  Regular Air ,_  Small Box ,_  21/01/2014
20711 ,_  C149 ,_  Bob ,_  19/01/2014 ,_  Critical ,_  SKU1103 ,_  18 ,_  119.99 ,_  0 ,_  56.14 ,_  Delivery Truck ,_  Jumbo Box ,_  20/01/2014
66 ,_  C061 ,_  Richard ,_  19/01/2014 ,_  Low ,_  SKU800 ,_  41 ,_  2.88 ,_  0.09 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  19/01/2014
44197 ,_  C186 ,_  Bob ,_  20/01/2014 ,_  High ,_  SKU005 ,_  27 ,_  140.98 ,_  0.02 ,_  53.48 ,_  Delivery Truck ,_  Jumbo Box ,_  23/01/2014
38340 ,_  C738 ,_  John ,_  20/01/2014 ,_  Critical ,_  SKU293 ,_  36 ,_  60.22 ,_  0.02 ,_  3.5 ,_  Regular Air ,_  Small Box ,_  21/01/2014
38021 ,_  C642 ,_  John ,_  21/01/2014 ,_  Medium ,_  SKU432 ,_  46 ,_  30.44 ,_  0.02 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  23/01/2014
37638 ,_  C003 ,_  Bob ,_  21/01/2014 ,_  Low ,_  SKU501 ,_  33 ,_  4.13 ,_  0.07 ,_  6.89 ,_  Regular Air ,_  Small Box ,_  23/01/2014
31138 ,_  C062 ,_  Bob ,_  21/01/2014 ,_  High ,_  SKU248 ,_  37 ,_  31.76 ,_  0.05 ,_  45.51 ,_  Delivery Truck ,_  Jumbo Box ,_  23/01/2014
49505 ,_  C325 ,_  Bob ,_  21/01/2014 ,_  Critical ,_  SKU463 ,_  12 ,_  7.84 ,_  0.04 ,_  4.71 ,_  Regular Air ,_  Small Box ,_  23/01/2014
49505 ,_  C325 ,_  Bob ,_  21/01/2014 ,_  Critical ,_  SKU1039 ,_  34 ,_  9.78 ,_  0.04 ,_  1.99 ,_  Express Air ,_  Small Pack ,_  22/01/2014
38021 ,_  C642 ,_  Bob ,_  21/01/2014 ,_  Medium ,_  SKU323 ,_  16 ,_  279.81 ,_  0.04 ,_  23.19 ,_  Delivery Truck ,_  Jumbo Drum ,_  22/01/2014
38021 ,_  C642 ,_  Richard ,_  21/01/2014 ,_  Medium ,_  SKU525 ,_  36 ,_  4.91 ,_  0.02 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  22/01/2014
52608 ,_  C743 ,_  Richard ,_  21/01/2014 ,_  Low ,_  SKU735 ,_  36 ,_  3.98 ,_  0.05 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  25/01/2014
58759 ,_  C032 ,_  Bob ,_  21/01/2014 ,_  Low ,_  SKU597 ,_  4 ,_  8.01 ,_  0.1 ,_  2.87 ,_  Regular Air ,_  Wrap Bag ,_  28/01/2014
32800 ,_  C453 ,_  John ,_  21/01/2014 ,_  Not Specified ,_  SKU054 ,_  33 ,_  355.98 ,_  0.04 ,_  58.92 ,_  Delivery Truck ,_  Jumbo Drum ,_  22/01/2014
32800 ,_  C453 ,_  Richard ,_  21/01/2014 ,_  Not Specified ,_  SKU584 ,_  19 ,_  19.98 ,_  0.09 ,_  8.68 ,_  Regular Air ,_  Small Box ,_  22/01/2014
32800 ,_  C453 ,_  Bob ,_  21/01/2014 ,_  Not Specified ,_  SKU584 ,_  40 ,_  19.98 ,_  0.07 ,_  8.68 ,_  Regular Air ,_  Small Box ,_  23/01/2014
35936 ,_  C659 ,_  Bob ,_  21/01/2014 ,_  Medium ,_  SKU463 ,_  41 ,_  7.84 ,_  0.08 ,_  4.71 ,_  Regular Air ,_  Small Box ,_  22/01/2014
35936 ,_  C659 ,_  Bob ,_  21/01/2014 ,_  Medium ,_  SKU115 ,_  40 ,_  105.34 ,_  0.03 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  22/01/2014
28226 ,_  C447 ,_  Bob ,_  22/01/2014 ,_  Critical ,_  SKU094 ,_  9 ,_  20.28 ,_  0 ,_  14.39 ,_  Regular Air ,_  Small Box ,_  22/01/2014
13636 ,_  C669 ,_  Richard ,_  22/01/2014 ,_  Low ,_  SKU022 ,_  32 ,_  880.98 ,_  0.02 ,_  44.55 ,_  Delivery Truck ,_  Jumbo Box ,_  26/01/2014
53891 ,_  C565 ,_  Bob ,_  22/01/2014 ,_  High ,_  SKU410 ,_  36 ,_  15.22 ,_  0.02 ,_  9.73 ,_  Regular Air ,_  Small Box ,_  22/01/2014
28225 ,_  C319 ,_  John ,_  22/01/2014 ,_  Critical ,_  SKU893 ,_  13 ,_  80.98 ,_  0.01 ,_  35 ,_  Regular Air ,_  Large Box ,_  24/01/2014
53891 ,_  C565 ,_  Bob ,_  22/01/2014 ,_  High ,_  SKU1049 ,_  27 ,_  179.99 ,_  0.07 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  23/01/2014
53891 ,_  C565 ,_  Richard ,_  22/01/2014 ,_  High ,_  SKU119 ,_  44 ,_  92.23 ,_  0.02 ,_  39.61 ,_  Express Air ,_  Medium Box ,_  23/01/2014
53891 ,_  C565 ,_  Richard ,_  22/01/2014 ,_  High ,_  SKU1175 ,_  25 ,_  115.99 ,_  0.03 ,_  5.92 ,_  Express Air ,_  Small Box ,_  23/01/2014
55360 ,_  C663 ,_  Bob ,_  22/01/2014 ,_  Medium ,_  SKU519 ,_  49 ,_  2.89 ,_  0.07 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  24/01/2014
55360 ,_  C663 ,_  John ,_  22/01/2014 ,_  Medium ,_  SKU240 ,_  39 ,_  217.85 ,_  0 ,_  29.1 ,_  Delivery Truck ,_  Jumbo Box ,_  23/01/2014
7815 ,_  C031 ,_  Bob ,_  22/01/2014 ,_  Critical ,_  SKU1051 ,_  6 ,_  32.98 ,_  0.09 ,_  5.5 ,_  Regular Air ,_  Small Box ,_  23/01/2014
10661 ,_  C383 ,_  Bob ,_  23/01/2014 ,_  Not Specified ,_  SKU866 ,_  18 ,_  6.84 ,_  0 ,_  8.37 ,_  Regular Air ,_  Small Pack ,_  24/01/2014
10661 ,_  C383 ,_  Richard ,_  23/01/2014 ,_  Not Specified ,_  SKU567 ,_  42 ,_  30.98 ,_  0.07 ,_  5.76 ,_  Regular Air ,_  Small Box ,_  25/01/2014
24802 ,_  C785 ,_  Bob ,_  23/01/2014 ,_  Medium ,_  SKU1020 ,_  18 ,_  73.98 ,_  0.01 ,_  12.14 ,_  Regular Air ,_  Small Box ,_  25/01/2014
29319 ,_  C282 ,_  Bob ,_  24/01/2014 ,_  Low ,_  SKU078 ,_  30 ,_  238.4 ,_  0.1 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  26/01/2014
29319 ,_  C282 ,_  John ,_  24/01/2014 ,_  Low ,_  SKU1076 ,_  21 ,_  199.99 ,_  0.03 ,_  24.49 ,_  Express Air ,_  Large Box ,_  26/01/2014
58277 ,_  C526 ,_  Richard ,_  24/01/2014 ,_  Medium ,_  SKU295 ,_  23 ,_  11.7 ,_  0.01 ,_  6.96 ,_  Regular Air ,_  Medium Box ,_  26/01/2014
33025 ,_  C220 ,_  Richard ,_  24/01/2014 ,_  Low ,_  SKU290 ,_  5 ,_  67.84 ,_  0.08 ,_  0.99 ,_  Regular Air ,_  Small Box ,_  29/01/2014
19234 ,_  C187 ,_  John ,_  24/01/2014 ,_  High ,_  SKU300 ,_  24 ,_  14.42 ,_  0.01 ,_  6.75 ,_  Regular Air ,_  Medium Box ,_  24/01/2014
12869 ,_  C455 ,_  Bob ,_  25/01/2014 ,_  Not Specified ,_  SKU1154 ,_  15 ,_  125.99 ,_  0.1 ,_  8.99 ,_  Regular Air ,_  Small Box ,_  28/01/2014
7043 ,_  C307 ,_  Bob ,_  25/01/2014 ,_  Critical ,_  SKU141 ,_  4 ,_  1.74 ,_  0.06 ,_  4.08 ,_  Regular Air ,_  Small Pack ,_  26/01/2014
20422 ,_  C300 ,_  John ,_  26/01/2014 ,_  High ,_  SKU192 ,_  30 ,_  14.34 ,_  0.03 ,_  5 ,_  Regular Air ,_  Small Pack ,_  27/01/2014
20422 ,_  C300 ,_  Richard ,_  26/01/2014 ,_  High ,_  SKU519 ,_  5 ,_  2.89 ,_  0.01 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  28/01/2014
17186 ,_  C443 ,_  Bob ,_  26/01/2014 ,_  Medium ,_  SKU128 ,_  49 ,_  90.98 ,_  0.08 ,_  56.2 ,_  Regular Air ,_  Medium Box ,_  28/01/2014
17186 ,_  C443 ,_  John ,_  26/01/2014 ,_  Medium ,_  SKU663 ,_  11 ,_  5.98 ,_  0.07 ,_  5.35 ,_  Regular Air ,_  Small Box ,_  28/01/2014
55937 ,_  C711 ,_  Richard ,_  26/01/2014 ,_  Medium ,_  SKU1000 ,_  10 ,_  39.98 ,_  0.09 ,_  7.12 ,_  Regular Air ,_  Small Box ,_  28/01/2014
55937 ,_  C711 ,_  Richard ,_  26/01/2014 ,_  Medium ,_  SKU233 ,_  24 ,_  376.13 ,_  0.06 ,_  85.63 ,_  Delivery Truck ,_  Jumbo Box ,_  28/01/2014
24544 ,_  C738 ,_  John ,_  26/01/2014 ,_  High ,_  SKU1090 ,_  31 ,_  150.98 ,_  0.08 ,_  13.99 ,_  Express Air ,_  Medium Box ,_  27/01/2014
24544 ,_  C738 ,_  Richard ,_  26/01/2014 ,_  High ,_  SKU049 ,_  15 ,_  25.98 ,_  0.03 ,_  14.36 ,_  Delivery Truck ,_  Jumbo Drum ,_  27/01/2014
24544 ,_  C738 ,_  John ,_  26/01/2014 ,_  High ,_  SKU915 ,_  39 ,_  32.48 ,_  0.1 ,_  35 ,_  Regular Air ,_  Large Box ,_  27/01/2014
15718 ,_  C691 ,_  Bob ,_  27/01/2014 ,_  Critical ,_  SKU798 ,_  36 ,_  2.94 ,_  0.09 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  28/01/2014
11686 ,_  C526 ,_  Bob ,_  27/01/2014 ,_  Not Specified ,_  SKU1260 ,_  38 ,_  205.99 ,_  0.08 ,_  2.5 ,_  Regular Air ,_  Small Box ,_  28/01/2014
15718 ,_  C691 ,_  John ,_  27/01/2014 ,_  Critical ,_  SKU748 ,_  41 ,_  43.98 ,_  0.03 ,_  8.99 ,_  Regular Air ,_  Small Pack ,_  29/01/2014
15718 ,_  C691 ,_  Richard ,_  27/01/2014 ,_  Critical ,_  SKU849 ,_  50 ,_  1.14 ,_  0.06 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  30/01/2014
10530 ,_  C784 ,_  Richard ,_  27/01/2014 ,_  Medium ,_  SKU1244 ,_  4 ,_  110.99 ,_  0.02 ,_  2.5 ,_  Regular Air ,_  Small Box ,_  29/01/2014
8868 ,_  C166 ,_  Bob ,_  28/01/2014 ,_  Low ,_  SKU273 ,_  3 ,_  59.98 ,_  0.02 ,_  3.99 ,_  Regular Air ,_  Small Box ,_  6/02/2014
8868 ,_  C166 ,_  John ,_  28/01/2014 ,_  Low ,_  SKU457 ,_  34 ,_  5.18 ,_  0.03 ,_  5.74 ,_  Regular Air ,_  Small Box ,_  1/02/2014
19047 ,_  C005 ,_  Richard ,_  28/01/2014 ,_  High ,_  SKU660 ,_  1 ,_  55.48 ,_  0.06 ,_  14.3 ,_  Regular Air ,_  Small Box ,_  29/01/2014
19047 ,_  C005 ,_  Richard ,_  28/01/2014 ,_  High ,_  SKU788 ,_  3 ,_  1.68 ,_  0.02 ,_  1.57 ,_  Regular Air ,_  Wrap Bag ,_  30/01/2014
17155 ,_  C124 ,_  John ,_  28/01/2014 ,_  Medium ,_  SKU544 ,_  36 ,_  6.88 ,_  0 ,_  2 ,_  Express Air ,_  Wrap Bag ,_  29/01/2014
17155 ,_  C124 ,_  John ,_  28/01/2014 ,_  Medium ,_  SKU915 ,_  31 ,_  32.48 ,_  0.03 ,_  35 ,_  Express Air ,_  Large Box ,_  28/01/2014
20480 ,_  C473 ,_  John ,_  29/01/2014 ,_  Medium ,_  SKU001 ,_  4 ,_  240.98 ,_  0.02 ,_  60.2 ,_  Delivery Truck ,_  Jumbo Box ,_  31/01/2014
20480 ,_  C473 ,_  Bob ,_  29/01/2014 ,_  Medium ,_  SKU386 ,_  38 ,_  420.98 ,_  0.02 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  1/02/2014
20484 ,_  C427 ,_  Richard ,_  29/01/2014 ,_  Critical ,_  SKU1248 ,_  14 ,_  95.99 ,_  0.09 ,_  4.9 ,_  Regular Air ,_  Small Box ,_  31/01/2014
5316 ,_  C173 ,_  Richard ,_  30/01/2014 ,_  Critical ,_  SKU1035 ,_  42 ,_  31.78 ,_  0.1 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  1/02/2014
21383 ,_  C637 ,_  Richard ,_  30/01/2014 ,_  Low ,_  SKU1128 ,_  31 ,_  574.74 ,_  0.07 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  4/02/2014
35847 ,_  C275 ,_  Richard ,_  30/01/2014 ,_  Critical ,_  SKU1006 ,_  23 ,_  15.98 ,_  0.08 ,_  8.99 ,_  Express Air ,_  Small Pack ,_  30/01/2014
30341 ,_  C506 ,_  Richard ,_  31/01/2014 ,_  Low ,_  SKU072 ,_  42 ,_  160.98 ,_  0.09 ,_  30 ,_  Delivery Truck ,_  Jumbo Drum ,_  31/01/2014
30341 ,_  C506 ,_  John ,_  31/01/2014 ,_  Low ,_  SKU526 ,_  41 ,_  6.3 ,_  0.09 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  31/01/2014
30341 ,_  C506 ,_  John ,_  31/01/2014 ,_  Low ,_  SKU577 ,_  30 ,_  4.98 ,_  0 ,_  0.8 ,_  Regular Air ,_  Wrap Bag ,_  7/02/2014
18595 ,_  C059 ,_  Richard ,_  31/01/2014 ,_  Critical ,_  SKU307 ,_  6 ,_  78.65 ,_  0.1 ,_  13.99 ,_  Regular Air ,_  Medium Box ,_  2/02/2014
18595 ,_  C059 ,_  John ,_  31/01/2014 ,_  Critical ,_  SKU873 ,_  16 ,_  8.34 ,_  0.03 ,_  2.64 ,_  Regular Air ,_  Small Pack ,_  2/02/2014
52416 ,_  C205 ,_  John ,_  31/01/2014 ,_  Not Specified ,_  SKU578 ,_  6 ,_  7.64 ,_  0.05 ,_  5.83 ,_  Regular Air ,_  Wrap Bag ,_  2/02/2014
52416 ,_  C205 ,_  John ,_  31/01/2014 ,_  Not Specified ,_  SKU228 ,_  40 ,_  218.75 ,_  0.04 ,_  69.64 ,_  Delivery Truck ,_  Jumbo Box ,_  1/02/2014
40101 ,_  C392 ,_  John ,_  31/01/2014 ,_  Low ,_  SKU1060 ,_  46 ,_  49.99 ,_  0.1 ,_  19.99 ,_  Express Air ,_  Small Box ,_  5/02/2014
15270 ,_  C491 ,_  Bob ,_  31/01/2014 ,_  Not Specified ,_  SKU545 ,_  36 ,_  6.98 ,_  0 ,_  1.6 ,_  Regular Air ,_  Wrap Bag ,_  2/02/2014
4454 ,_  C266 ,_  John ,_  1/02/2014 ,_  Low ,_  SKU518 ,_  17 ,_  3.08 ,_  0.01 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  6/02/2014
32676 ,_  C405 ,_  John ,_  1/02/2014 ,_  Critical ,_  SKU1067 ,_  37 ,_  45.19 ,_  0.06 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  4/02/2014
30053 ,_  C487 ,_  Richard ,_  1/02/2014 ,_  Critical ,_  SKU1112 ,_  41 ,_  80.97 ,_  0.06 ,_  33.6 ,_  Delivery Truck ,_  Jumbo Drum ,_  3/02/2014
13604 ,_  C266 ,_  Richard ,_  2/02/2014 ,_  Not Specified ,_  SKU1043 ,_  38 ,_  83.1 ,_  0.04 ,_  6.13 ,_  Regular Air ,_  Small Box ,_  4/02/2014
13604 ,_  C266 ,_  Richard ,_  2/02/2014 ,_  Not Specified ,_  SKU128 ,_  42 ,_  90.98 ,_  0.07 ,_  56.2 ,_  Regular Air ,_  Medium Box ,_  5/02/2014
19493 ,_  C091 ,_  Richard ,_  2/02/2014 ,_  Critical ,_  SKU253 ,_  31 ,_  154.13 ,_  0.1 ,_  69 ,_  Regular Air ,_  Large Box ,_  3/02/2014
39904 ,_  C018 ,_  Richard ,_  2/02/2014 ,_  Not Specified ,_  SKU087 ,_  44 ,_  8.09 ,_  0 ,_  7.96 ,_  Regular Air ,_  Small Box ,_  3/02/2014
55713 ,_  C015 ,_  Richard ,_  2/02/2014 ,_  High ,_  SKU042 ,_  49 ,_  122.99 ,_  0.09 ,_  70.2 ,_  Delivery Truck ,_  Jumbo Drum ,_  4/02/2014
38529 ,_  C201 ,_  Bob ,_  2/02/2014 ,_  Low ,_  SKU849 ,_  38 ,_  1.14 ,_  0.02 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  2/02/2014
21222 ,_  C133 ,_  Richard ,_  3/02/2014 ,_  Not Specified ,_  SKU187 ,_  36 ,_  5.08 ,_  0.1 ,_  3.63 ,_  Regular Air ,_  Wrap Bag ,_  5/02/2014
21222 ,_  C133 ,_  Richard ,_  3/02/2014 ,_  Not Specified ,_  SKU1188 ,_  26 ,_  35.99 ,_  0.02 ,_  5 ,_  Regular Air ,_  Small Box ,_  5/02/2014
44387 ,_  C266 ,_  John ,_  4/02/2014 ,_  Low ,_  SKU1066 ,_  50 ,_  29.89 ,_  0.07 ,_  1.99 ,_  Express Air ,_  Small Pack ,_  9/02/2014
44387 ,_  C266 ,_  Richard ,_  4/02/2014 ,_  Low ,_  SKU582 ,_  20 ,_  8.34 ,_  0.03 ,_  4.82 ,_  Regular Air ,_  Small Box ,_  8/02/2014
14627 ,_  C708 ,_  Bob ,_  4/02/2014 ,_  Medium ,_  SKU413 ,_  47 ,_  14.48 ,_  0.07 ,_  6.46 ,_  Regular Air ,_  Small Box ,_  5/02/2014
41988 ,_  C506 ,_  Bob ,_  4/02/2014 ,_  Low ,_  SKU1123 ,_  33 ,_  145.45 ,_  0.08 ,_  17.85 ,_  Delivery Truck ,_  Jumbo Drum ,_  4/02/2014
41988 ,_  C506 ,_  John ,_  4/02/2014 ,_  Low ,_  SKU065 ,_  18 ,_  33.94 ,_  0.07 ,_  19.19 ,_  Delivery Truck ,_  Jumbo Drum ,_  8/02/2014
41988 ,_  C506 ,_  John ,_  4/02/2014 ,_  Low ,_  SKU917 ,_  14 ,_  13.43 ,_  0.1 ,_  5.5 ,_  Regular Air ,_  Small Box ,_  8/02/2014
59459 ,_  C158 ,_  John ,_  4/02/2014 ,_  Medium ,_  SKU978 ,_  40 ,_  1.7 ,_  0.07 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  5/02/2014
14400 ,_  C333 ,_  John ,_  4/02/2014 ,_  Medium ,_  SKU429 ,_  32 ,_  2.16 ,_  0.05 ,_  6.05 ,_  Regular Air ,_  Small Box ,_  5/02/2014
14400 ,_  C333 ,_  Bob ,_  4/02/2014 ,_  Medium ,_  SKU714 ,_  35 ,_  6.48 ,_  0.03 ,_  6.6 ,_  Regular Air ,_  Small Box ,_  5/02/2014
14400 ,_  C333 ,_  John ,_  4/02/2014 ,_  Medium ,_  SKU229 ,_  43 ,_  146.05 ,_  0.08 ,_  80.2 ,_  Delivery Truck ,_  Jumbo Box ,_  5/02/2014
35776 ,_  C301 ,_  Richard ,_  4/02/2014 ,_  Medium ,_  SKU427 ,_  9 ,_  12.97 ,_  0.05 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  6/02/2014
35776 ,_  C301 ,_  Bob ,_  4/02/2014 ,_  Medium ,_  SKU839 ,_  36 ,_  5.81 ,_  0.06 ,_  3.37 ,_  Regular Air ,_  Wrap Bag ,_  6/02/2014
25120 ,_  C527 ,_  Richard ,_  4/02/2014 ,_  Medium ,_  SKU515 ,_  46 ,_  4.91 ,_  0 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  6/02/2014
25120 ,_  C527 ,_  John ,_  4/02/2014 ,_  Medium ,_  SKU553 ,_  22 ,_  7.28 ,_  0.01 ,_  11.15 ,_  Regular Air ,_  Small Box ,_  5/02/2014
25120 ,_  C527 ,_  Bob ,_  4/02/2014 ,_  Medium ,_  SKU565 ,_  10 ,_  6.68 ,_  0.1 ,_  6.93 ,_  Regular Air ,_  Small Box ,_  7/02/2014
17636 ,_  C216 ,_  John ,_  4/02/2014 ,_  Low ,_  SKU802 ,_  2 ,_  2.94 ,_  0.03 ,_  0.96 ,_  Regular Air ,_  Wrap Bag ,_  8/02/2014
10310 ,_  C154 ,_  Bob ,_  5/02/2014 ,_  Low ,_  SKU819 ,_  48 ,_  2.88 ,_  0.07 ,_  1.01 ,_  Regular Air ,_  Wrap Bag ,_  9/02/2014
10310 ,_  C154 ,_  Richard ,_  5/02/2014 ,_  Low ,_  SKU1231 ,_  6 ,_  195.99 ,_  0.1 ,_  3.99 ,_  Regular Air ,_  Small Box ,_  12/02/2014
36068 ,_  C053 ,_  Richard ,_  5/02/2014 ,_  Critical ,_  SKU323 ,_  23 ,_  279.81 ,_  0.06 ,_  23.19 ,_  Delivery Truck ,_  Jumbo Drum ,_  6/02/2014
26945 ,_  C542 ,_  Richard ,_  5/02/2014 ,_  Critical ,_  SKU574 ,_  29 ,_  7.28 ,_  0 ,_  1.77 ,_  Regular Air ,_  Wrap Bag ,_  5/02/2014
35200 ,_  C629 ,_  Richard ,_  5/02/2014 ,_  Medium ,_  SKU149 ,_  15 ,_  9.98 ,_  0.08 ,_  12.52 ,_  Regular Air ,_  Small Box ,_  7/02/2014
417 ,_  C645 ,_  Richard ,_  5/02/2014 ,_  Medium ,_  SKU1105 ,_  39 ,_  500.98 ,_  0.07 ,_  28.14 ,_  Delivery Truck ,_  Jumbo Drum ,_  6/02/2014
417 ,_  C645 ,_  Richard ,_  5/02/2014 ,_  Medium ,_  SKU929 ,_  3 ,_  178.47 ,_  0.1 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  7/02/2014
41543 ,_  C089 ,_  Bob ,_  6/02/2014 ,_  Low ,_  SKU072 ,_  45 ,_  160.98 ,_  0.03 ,_  30 ,_  Delivery Truck ,_  Jumbo Drum ,_  10/02/2014
41543 ,_  C089 ,_  Richard ,_  6/02/2014 ,_  Low ,_  SKU1237 ,_  24 ,_  65.99 ,_  0.03 ,_  3.99 ,_  Regular Air ,_  Small Box ,_  10/02/2014
26724 ,_  C095 ,_  Richard ,_  6/02/2014 ,_  Critical ,_  SKU1127 ,_  2 ,_  999.99 ,_  0.09 ,_  13.99 ,_  Regular Air ,_  Medium Box ,_  8/02/2014
28772 ,_  C573 ,_  Bob ,_  6/02/2014 ,_  High ,_  SKU255 ,_  16 ,_  71.37 ,_  0.02 ,_  69 ,_  Regular Air ,_  Large Box ,_  7/02/2014
28772 ,_  C573 ,_  Richard ,_  6/02/2014 ,_  High ,_  SKU1239 ,_  4 ,_  205.99 ,_  0.03 ,_  8.99 ,_  Express Air ,_  Small Box ,_  8/02/2014
25440 ,_  C438 ,_  Bob ,_  6/02/2014 ,_  High ,_  SKU224 ,_  30 ,_  259.71 ,_  0.02 ,_  66.67 ,_  Delivery Truck ,_  Jumbo Box ,_  6/02/2014
44002 ,_  C392 ,_  Richard ,_  7/02/2014 ,_  Medium ,_  SKU644 ,_  46 ,_  6.68 ,_  0.05 ,_  5.66 ,_  Regular Air ,_  Small Box ,_  9/02/2014
44002 ,_  C392 ,_  John ,_  7/02/2014 ,_  Medium ,_  SKU940 ,_  14 ,_  17.7 ,_  0.03 ,_  9.47 ,_  Regular Air ,_  Small Box ,_  7/02/2014
46981 ,_  C646 ,_  John ,_  7/02/2014 ,_  Medium ,_  SKU444 ,_  46 ,_  30.56 ,_  0.07 ,_  2.99 ,_  Regular Air ,_  Small Box ,_  7/02/2014
23808 ,_  C248 ,_  Richard ,_  7/02/2014 ,_  Low ,_  SKU584 ,_  30 ,_  19.98 ,_  0.04 ,_  8.68 ,_  Regular Air ,_  Small Box ,_  14/02/2014
23808 ,_  C248 ,_  Bob ,_  7/02/2014 ,_  Low ,_  SKU1253 ,_  28 ,_  125.99 ,_  0.08 ,_  7.69 ,_  Regular Air ,_  Small Box ,_  9/02/2014
