Order ID  $§_44_ Customer ID  $§_44_ SalesPerson  $§_44_ Order Date  $§_44_ Order Priority  $§_44_ SKU  $§_44_ Order Quantity  $§_44_ Unit Sell Price  $§_44_ Discount  $§_44_ Shipping Amount  $§_44_ Ship Mode  $§_44_ Product Container  $§_44_ Ship Date
15491  $§_44_ C532  $§_44_ Richard  $§_44_ 17/01/2020  $§_44_ Medium  $§_44_ SKU1260  $§_44_ 5  $§_44_ 205.99  $§_44_ 0.01  $§_44_ 2.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 17/01/2020
42753  $§_44_ C055  $§_44_ Bob  $§_44_ 17/01/2020  $§_44_ Medium  $§_44_ SKU1259  $§_44_ 45  $§_44_ 115.99  $§_44_ 0.1  $§_44_ 3  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/01/2020
11969  $§_44_ C343  $§_44_ Bob  $§_44_ 18/01/2020  $§_44_ Not Specified  $§_44_ SKU895  $§_44_ 16  $§_44_ 110.98  $§_44_ 0.08  $§_44_ 35  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 19/01/2020
11969  $§_44_ C343  $§_44_ Richard  $§_44_ 18/01/2020  $§_44_ Not Specified  $§_44_ SKU235  $§_44_ 9  $§_44_ 212.6  $§_44_ 0.03  $§_44_ 110.2  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 20/01/2020
11969  $§_44_ C343  $§_44_ Richard  $§_44_ 18/01/2020  $§_44_ Not Specified  $§_44_ SKU257  $§_44_ 42  $§_44_ 349.45  $§_44_ 0.1  $§_44_ 60  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 20/01/2020
50433  $§_44_ C365  $§_44_ Richard  $§_44_ 18/01/2020  $§_44_ Critical  $§_44_ SKU1123  $§_44_ 50  $§_44_ 145.45  $§_44_ 0.1  $§_44_ 17.85  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 20/01/2020
33956  $§_44_ C003  $§_44_ Bob  $§_44_ 18/01/2020  $§_44_ Low  $§_44_ SKU189  $§_44_ 13  $§_44_ 7.59  $§_44_ 0  $§_44_ 4  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 20/01/2020
33285  $§_44_ C532  $§_44_ Bob  $§_44_ 18/01/2020  $§_44_ High  $§_44_ SKU942  $§_44_ 5  $§_44_ 12.28  $§_44_ 0.01  $§_44_ 6.13  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/01/2020
8034  $§_44_ C227  $§_44_ Bob  $§_44_ 18/01/2020  $§_44_ High  $§_44_ SKU327  $§_44_ 31  $§_44_ 10.98  $§_44_ 0.01  $§_44_ 3.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 18/01/2020
8034  $§_44_ C227  $§_44_ Bob  $§_44_ 18/01/2020  $§_44_ High  $§_44_ SKU743  $§_44_ 13  $§_44_ 16.99  $§_44_ 0.02  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 19/01/2020
8034  $§_44_ C227  $§_44_ Bob  $§_44_ 18/01/2020  $§_44_ High  $§_44_ SKU246  $§_44_ 36  $§_44_ 44.43  $§_44_ 0.08  $§_44_ 46.59  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 20/01/2020
6886  $§_44_ C514  $§_44_ John  $§_44_ 18/01/2020  $§_44_ High  $§_44_ SKU929  $§_44_ 46  $§_44_ 178.47  $§_44_ 0.08  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/01/2020
6016  $§_44_ C706  $§_44_ Richard  $§_44_ 19/01/2020  $§_44_ High  $§_44_ SKU573  $§_44_ 19  $§_44_ 11.48  $§_44_ 0.07  $§_44_ 5.43  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/01/2020
19617  $§_44_ C345  $§_44_ John  $§_44_ 19/01/2020  $§_44_ Low  $§_44_ SKU1137  $§_44_ 38  $§_44_ 23.99  $§_44_ 0.03  $§_44_ 6.3  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 21/01/2020
19617  $§_44_ C345  $§_44_ Bob  $§_44_ 19/01/2020  $§_44_ Low  $§_44_ SKU1256  $§_44_ 3  $§_44_ 65.99  $§_44_ 0.07  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/01/2020
38690  $§_44_ C696  $§_44_ Richard  $§_44_ 19/01/2020  $§_44_ Low  $§_44_ SKU1137  $§_44_ 28  $§_44_ 23.99  $§_44_ 0.02  $§_44_ 6.3  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 23/01/2020
29223  $§_44_ C317  $§_44_ John  $§_44_ 19/01/2020  $§_44_ High  $§_44_ SKU050  $§_44_ 48  $§_44_ 500.98  $§_44_ 0.04  $§_44_ 26  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 21/01/2020
55618  $§_44_ C111  $§_44_ Bob  $§_44_ 20/01/2020  $§_44_ Medium  $§_44_ SKU1179  $§_44_ 48  $§_44_ 35.99  $§_44_ 0.04  $§_44_ 1.25  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 21/01/2020
11428  $§_44_ C089  $§_44_ John  $§_44_ 20/01/2020  $§_44_ Medium  $§_44_ SKU497  $§_44_ 16  $§_44_ 90.48  $§_44_ 0  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 20/01/2020
40706  $§_44_ C581  $§_44_ Richard  $§_44_ 20/01/2020  $§_44_ Medium  $§_44_ SKU516  $§_44_ 40  $§_44_ 2.61  $§_44_ 0.08  $§_44_ 0.5  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 21/01/2020
28582  $§_44_ C021  $§_44_ Richard  $§_44_ 21/01/2020  $§_44_ Not Specified  $§_44_ SKU1063  $§_44_ 40  $§_44_ 39.24  $§_44_ 0.06  $§_44_ 1.99  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 22/01/2020
28582  $§_44_ C021  $§_44_ John  $§_44_ 21/01/2020  $§_44_ Not Specified  $§_44_ SKU597  $§_44_ 45  $§_44_ 8.01  $§_44_ 0.02  $§_44_ 2.87  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 22/01/2020
9761  $§_44_ C759  $§_44_ Bob  $§_44_ 21/01/2020  $§_44_ Not Specified  $§_44_ SKU1113  $§_44_ 2  $§_44_ 90.97  $§_44_ 0.04  $§_44_ 14  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 22/01/2020
9761  $§_44_ C759  $§_44_ Richard  $§_44_ 21/01/2020  $§_44_ Not Specified  $§_44_ SKU599  $§_44_ 23  $§_44_ 5.98  $§_44_ 0.08  $§_44_ 7.15  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 23/01/2020
44549  $§_44_ C092  $§_44_ John  $§_44_ 21/01/2020  $§_44_ Medium  $§_44_ SKU438  $§_44_ 5  $§_44_ 2.08  $§_44_ 0.08  $§_44_ 1.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 22/01/2020
6373  $§_44_ C223  $§_44_ John  $§_44_ 22/01/2020  $§_44_ Not Specified  $§_44_ SKU328  $§_44_ 1  $§_44_ 60.97  $§_44_ 0.01  $§_44_ 4.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 23/01/2020
41441  $§_44_ C764  $§_44_ John  $§_44_ 22/01/2020  $§_44_ Medium  $§_44_ SKU336  $§_44_ 41  $§_44_ 4.91  $§_44_ 0  $§_44_ 5.68  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 23/01/2020
2688  $§_44_ C741  $§_44_ Bob  $§_44_ 22/01/2020  $§_44_ High  $§_44_ SKU1201  $§_44_ 31  $§_44_ 85.99  $§_44_ 0.1  $§_44_ 1.25  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 23/01/2020
2688  $§_44_ C741  $§_44_ Bob  $§_44_ 22/01/2020  $§_44_ High  $§_44_ SKU1044  $§_44_ 7  $§_44_ 20.97  $§_44_ 0.09  $§_44_ 6.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 23/01/2020
2688  $§_44_ C741  $§_44_ Richard  $§_44_ 22/01/2020  $§_44_ High  $§_44_ SKU1247  $§_44_ 11  $§_44_ 155.99  $§_44_ 0.01  $§_44_ 3.9  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 24/01/2020
46243  $§_44_ C489  $§_44_ Bob  $§_44_ 23/01/2020  $§_44_ Low  $§_44_ SKU558  $§_44_ 31  $§_44_ 18.97  $§_44_ 0.02  $§_44_ 9.03  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 25/01/2020
46243  $§_44_ C489  $§_44_ Bob  $§_44_ 23/01/2020  $§_44_ Low  $§_44_ SKU795  $§_44_ 1  $§_44_ 2.88  $§_44_ 0.03  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 28/01/2020
46243  $§_44_ C489  $§_44_ Bob  $§_44_ 23/01/2020  $§_44_ Low  $§_44_ SKU816  $§_44_ 31  $§_44_ 5.84  $§_44_ 0.05  $§_44_ 1  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 30/01/2020
44647  $§_44_ C656  $§_44_ Bob  $§_44_ 23/01/2020  $§_44_ Low  $§_44_ SKU050  $§_44_ 47  $§_44_ 500.98  $§_44_ 0.06  $§_44_ 26  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 23/01/2020
44647  $§_44_ C656  $§_44_ John  $§_44_ 23/01/2020  $§_44_ Low  $§_44_ SKU942  $§_44_ 24  $§_44_ 12.28  $§_44_ 0.05  $§_44_ 6.13  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 27/01/2020
26053  $§_44_ C187  $§_44_ Bob  $§_44_ 23/01/2020  $§_44_ Low  $§_44_ SKU558  $§_44_ 48  $§_44_ 18.97  $§_44_ 0.07  $§_44_ 9.03  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 23/01/2020
54177  $§_44_ C489  $§_44_ Bob  $§_44_ 24/01/2020  $§_44_ Critical  $§_44_ SKU455  $§_44_ 12  $§_44_ 42.8  $§_44_ 0.1  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 24/01/2020
54177  $§_44_ C489  $§_44_ John  $§_44_ 24/01/2020  $§_44_ Critical  $§_44_ SKU715  $§_44_ 25  $§_44_ 6.48  $§_44_ 0.1  $§_44_ 7.37  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 26/01/2020
26759  $§_44_ C096  $§_44_ Bob  $§_44_ 24/01/2020  $§_44_ Not Specified  $§_44_ SKU463  $§_44_ 30  $§_44_ 7.84  $§_44_ 0.03  $§_44_ 4.71  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 26/01/2020
48003  $§_44_ C199  $§_44_ Richard  $§_44_ 25/01/2020  $§_44_ Medium  $§_44_ SKU1005  $§_44_ 30  $§_44_ 5.98  $§_44_ 0.05  $§_44_ 4.38  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 27/01/2020
48003  $§_44_ C199  $§_44_ Bob  $§_44_ 25/01/2020  $§_44_ Medium  $§_44_ SKU165  $§_44_ 12  $§_44_ 6.48  $§_44_ 0.04  $§_44_ 9.68  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 27/01/2020
32966  $§_44_ C717  $§_44_ Richard  $§_44_ 25/01/2020  $§_44_ Low  $§_44_ SKU1099  $§_44_ 4  $§_44_ 270.97  $§_44_ 0.08  $§_44_ 28.06  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 1/02/2020
32966  $§_44_ C717  $§_44_ Bob  $§_44_ 25/01/2020  $§_44_ Low  $§_44_ SKU825  $§_44_ 43  $§_44_ 1.6  $§_44_ 0.01  $§_44_ 1.29  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 29/01/2020
28129  $§_44_ C580  $§_44_ John  $§_44_ 25/01/2020  $§_44_ Medium  $§_44_ SKU637  $§_44_ 5  $§_44_ 19.98  $§_44_ 0.05  $§_44_ 5.86  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 26/01/2020
45984  $§_44_ C353  $§_44_ John  $§_44_ 26/01/2020  $§_44_ Medium  $§_44_ SKU802  $§_44_ 27  $§_44_ 2.94  $§_44_ 0.01  $§_44_ 0.96  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 28/01/2020
36418  $§_44_ C647  $§_44_ Richard  $§_44_ 26/01/2020  $§_44_ Not Specified  $§_44_ SKU353  $§_44_ 33  $§_44_ 6.23  $§_44_ 0.08  $§_44_ 6.97  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 27/01/2020
31170  $§_44_ C732  $§_44_ John  $§_44_ 26/01/2020  $§_44_ Medium  $§_44_ SKU1062  $§_44_ 32  $§_44_ 10.13  $§_44_ 0.09  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 28/01/2020
4804  $§_44_ C435  $§_44_ John  $§_44_ 26/01/2020  $§_44_ High  $§_44_ SKU1016  $§_44_ 13  $§_44_ 33.98  $§_44_ 0  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 27/01/2020
41760  $§_44_ C269  $§_44_ John  $§_44_ 26/01/2020  $§_44_ Low  $§_44_ SKU403  $§_44_ 21  $§_44_ 315.98  $§_44_ 0.04  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 31/01/2020
41760  $§_44_ C269  $§_44_ John  $§_44_ 26/01/2020  $§_44_ Low  $§_44_ SKU149  $§_44_ 22  $§_44_ 9.98  $§_44_ 0  $§_44_ 12.52  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/02/2020
41760  $§_44_ C269  $§_44_ John  $§_44_ 26/01/2020  $§_44_ Low  $§_44_ SKU1162  $§_44_ 7  $§_44_ 115.99  $§_44_ 0.08  $§_44_ 2.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 31/01/2020
41760  $§_44_ C269  $§_44_ Bob  $§_44_ 26/01/2020  $§_44_ Low  $§_44_ SKU1158  $§_44_ 40  $§_44_ 95.99  $§_44_ 0.05  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 31/01/2020
36484  $§_44_ C123  $§_44_ John  $§_44_ 27/01/2020  $§_44_ Critical  $§_44_ SKU1241  $§_44_ 41  $§_44_ 65.99  $§_44_ 0.01  $§_44_ 3.9  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 28/01/2020
46852  $§_44_ C688  $§_44_ John  $§_44_ 27/01/2020  $§_44_ Not Specified  $§_44_ SKU987  $§_44_ 46  $§_44_ 34.98  $§_44_ 0.02  $§_44_ 7.53  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 29/01/2020
46852  $§_44_ C688  $§_44_ Bob  $§_44_ 27/01/2020  $§_44_ Not Specified  $§_44_ SKU1029  $§_44_ 44  $§_44_ 4.89  $§_44_ 0.01  $§_44_ 4.93  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 28/01/2020
8070  $§_44_ C635  $§_44_ Bob  $§_44_ 27/01/2020  $§_44_ Medium  $§_44_ SKU818  $§_44_ 14  $§_44_ 40.97  $§_44_ 0  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 28/01/2020
3168  $§_44_ C359  $§_44_ John  $§_44_ 28/01/2020  $§_44_ Low  $§_44_ SKU185  $§_44_ 14  $§_44_ 5.28  $§_44_ 0.04  $§_44_ 3.96  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 2/02/2020
9925  $§_44_ C143  $§_44_ John  $§_44_ 29/01/2020  $§_44_ Critical  $§_44_ SKU362  $§_44_ 43  $§_44_ 41.94  $§_44_ 0.1  $§_44_ 2.99  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 1/02/2020
9925  $§_44_ C143  $§_44_ John  $§_44_ 29/01/2020  $§_44_ Critical  $§_44_ SKU450  $§_44_ 17  $§_44_ 5.28  $§_44_ 0.07  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 31/01/2020
9925  $§_44_ C143  $§_44_ Richard  $§_44_ 29/01/2020  $§_44_ Critical  $§_44_ SKU752  $§_44_ 31  $§_44_ 21.38  $§_44_ 0.02  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 31/01/2020
20003  $§_44_ C703  $§_44_ Richard  $§_44_ 29/01/2020  $§_44_ Medium  $§_44_ SKU979  $§_44_ 39  $§_44_ 19.98  $§_44_ 0.05  $§_44_ 4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/01/2020
9253  $§_44_ C196  $§_44_ Bob  $§_44_ 29/01/2020  $§_44_ Critical  $§_44_ SKU175  $§_44_ 36  $§_44_ 46.94  $§_44_ 0.05  $§_44_ 6.77  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 31/01/2020
20003  $§_44_ C703  $§_44_ John  $§_44_ 29/01/2020  $§_44_ Medium  $§_44_ SKU1191  $§_44_ 5  $§_44_ 35.99  $§_44_ 0.09  $§_44_ 0.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 31/01/2020
53795  $§_44_ C673  $§_44_ John  $§_44_ 29/01/2020  $§_44_ High  $§_44_ SKU623  $§_44_ 40  $§_44_ 6.48  $§_44_ 0.1  $§_44_ 6.22  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 30/01/2020
53795  $§_44_ C673  $§_44_ John  $§_44_ 29/01/2020  $§_44_ High  $§_44_ SKU1170  $§_44_ 21  $§_44_ 195.99  $§_44_ 0.05  $§_44_ 4.2  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 31/01/2020
44167  $§_44_ C377  $§_44_ Richard  $§_44_ 29/01/2020  $§_44_ Critical  $§_44_ SKU933  $§_44_ 23  $§_44_ 142.86  $§_44_ 0.08  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/01/2020
20256  $§_44_ C651  $§_44_ Richard  $§_44_ 30/01/2020  $§_44_ Low  $§_44_ SKU932  $§_44_ 24  $§_44_ 20.89  $§_44_ 0.01  $§_44_ 11.52  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/02/2020
41312  $§_44_ C397  $§_44_ John  $§_44_ 30/01/2020  $§_44_ Not Specified  $§_44_ SKU974  $§_44_ 21  $§_44_ 39.48  $§_44_ 0.05  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 31/01/2020
54020  $§_44_ C364  $§_44_ Richard  $§_44_ 30/01/2020  $§_44_ Low  $§_44_ SKU618  $§_44_ 35  $§_44_ 18.97  $§_44_ 0.05  $§_44_ 5.21  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/02/2020
54020  $§_44_ C364  $§_44_ Bob  $§_44_ 30/01/2020  $§_44_ Low  $§_44_ SKU711  $§_44_ 43  $§_44_ 6.48  $§_44_ 0.09  $§_44_ 6.86  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/02/2020
57280  $§_44_ C227  $§_44_ Richard  $§_44_ 30/01/2020  $§_44_ Medium  $§_44_ SKU706  $§_44_ 44  $§_44_ 6.48  $§_44_ 0.03  $§_44_ 10.05  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 31/01/2020
58113  $§_44_ C038  $§_44_ John  $§_44_ 31/01/2020  $§_44_ High  $§_44_ SKU412  $§_44_ 48  $§_44_ 7.68  $§_44_ 0.07  $§_44_ 6.16  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/02/2020
58113  $§_44_ C038  $§_44_ Richard  $§_44_ 31/01/2020  $§_44_ High  $§_44_ SKU1140  $§_44_ 12  $§_44_ 200.99  $§_44_ 0.05  $§_44_ 4.2  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 2/02/2020
34470  $§_44_ C790  $§_44_ Bob  $§_44_ 31/01/2020  $§_44_ Critical  $§_44_ SKU007  $§_44_ 31  $§_44_ 100.98  $§_44_ 0.08  $§_44_ 57.38  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 1/02/2020
6757  $§_44_ C114  $§_44_ John  $§_44_ 31/01/2020  $§_44_ Medium  $§_44_ SKU935  $§_44_ 27  $§_44_ 34.76  $§_44_ 0.1  $§_44_ 8.22  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/02/2020
6757  $§_44_ C114  $§_44_ Bob  $§_44_ 31/01/2020  $§_44_ Medium  $§_44_ SKU256  $§_44_ 11  $§_44_ 286.85  $§_44_ 0.1  $§_44_ 61.76  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 1/02/2020
50148  $§_44_ C659  $§_44_ Bob  $§_44_ 31/01/2020  $§_44_ Medium  $§_44_ SKU1129  $§_44_ 9  $§_44_ 1938.02  $§_44_ 0  $§_44_ 13.99  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 2/02/2020
41345  $§_44_ C486  $§_44_ John  $§_44_ 1/02/2020  $§_44_ Medium  $§_44_ SKU858  $§_44_ 36  $§_44_ 1.88  $§_44_ 0.04  $§_44_ 0.79  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 1/02/2020
22916  $§_44_ C608  $§_44_ John  $§_44_ 1/02/2020  $§_44_ Medium  $§_44_ SKU706  $§_44_ 18  $§_44_ 6.48  $§_44_ 0.04  $§_44_ 10.05  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/02/2020
8832  $§_44_ C307  $§_44_ Richard  $§_44_ 1/02/2020  $§_44_ Low  $§_44_ SKU158  $§_44_ 39  $§_44_ 17.67  $§_44_ 0.1  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 5/02/2020
32513  $§_44_ C032  $§_44_ Bob  $§_44_ 1/02/2020  $§_44_ Low  $§_44_ SKU388  $§_44_ 23  $§_44_ 165.98  $§_44_ 0.03  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/02/2020
32513  $§_44_ C032  $§_44_ Richard  $§_44_ 1/02/2020  $§_44_ Low  $§_44_ SKU825  $§_44_ 40  $§_44_ 1.6  $§_44_ 0.01  $§_44_ 1.29  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 6/02/2020
39813  $§_44_ C766  $§_44_ John  $§_44_ 1/02/2020  $§_44_ Critical  $§_44_ SKU714  $§_44_ 48  $§_44_ 6.48  $§_44_ 0.03  $§_44_ 6.6  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/02/2020
40100  $§_44_ C673  $§_44_ Bob  $§_44_ 3/02/2020  $§_44_ Low  $§_44_ SKU732  $§_44_ 47  $§_44_ 19.98  $§_44_ 0  $§_44_ 5.77  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 7/02/2020
7072  $§_44_ C513  $§_44_ Richard  $§_44_ 3/02/2020  $§_44_ Critical  $§_44_ SKU406  $§_44_ 29  $§_44_ 8.85  $§_44_ 0.07  $§_44_ 5.6  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/02/2020
16549  $§_44_ C199  $§_44_ Richard  $§_44_ 4/02/2020  $§_44_ Not Specified  $§_44_ SKU210  $§_44_ 22  $§_44_ 3.28  $§_44_ 0.06  $§_44_ 3.97  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 6/02/2020
16548  $§_44_ C210  $§_44_ John  $§_44_ 4/02/2020  $§_44_ Not Specified  $§_44_ SKU255  $§_44_ 40  $§_44_ 71.37  $§_44_ 0.04  $§_44_ 69  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 6/02/2020
50567  $§_44_ C790  $§_44_ John  $§_44_ 4/02/2020  $§_44_ Medium  $§_44_ SKU069  $§_44_ 22  $§_44_ 70.98  $§_44_ 0.1  $§_44_ 30  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 5/02/2020
40098  $§_44_ C232  $§_44_ Bob  $§_44_ 4/02/2020  $§_44_ Low  $§_44_ SKU416  $§_44_ 46  $§_44_ 11.5  $§_44_ 0  $§_44_ 7.19  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/02/2020
40098  $§_44_ C232  $§_44_ Bob  $§_44_ 4/02/2020  $§_44_ Low  $§_44_ SKU610  $§_44_ 50  $§_44_ 9.68  $§_44_ 0  $§_44_ 2.03  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 8/02/2020
34083  $§_44_ C067  $§_44_ John  $§_44_ 4/02/2020  $§_44_ Not Specified  $§_44_ SKU1200  $§_44_ 29  $§_44_ 55.99  $§_44_ 0.02  $§_44_ 5  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 4/02/2020
58978  $§_44_ C450  $§_44_ Bob  $§_44_ 5/02/2020  $§_44_ Low  $§_44_ SKU650  $§_44_ 13  $§_44_ 5.98  $§_44_ 0.09  $§_44_ 5.15  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/02/2020
2755  $§_44_ C351  $§_44_ John  $§_44_ 5/02/2020  $§_44_ Not Specified  $§_44_ SKU425  $§_44_ 30  $§_44_ 24.95  $§_44_ 0.03  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/02/2020
2755  $§_44_ C351  $§_44_ John  $§_44_ 5/02/2020  $§_44_ Not Specified  $§_44_ SKU632  $§_44_ 50  $§_44_ 6.48  $§_44_ 0  $§_44_ 5.86  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/02/2020
16866  $§_44_ C605  $§_44_ Bob  $§_44_ 5/02/2020  $§_44_ Not Specified  $§_44_ SKU1237  $§_44_ 43  $§_44_ 65.99  $§_44_ 0.06  $§_44_ 3.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/02/2020
24448  $§_44_ C660  $§_44_ Richard  $§_44_ 5/02/2020  $§_44_ High  $§_44_ SKU241  $§_44_ 46  $§_44_ 236.97  $§_44_ 0.05  $§_44_ 59.24  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 7/02/2020
27909  $§_44_ C552  $§_44_ Bob  $§_44_ 6/02/2020  $§_44_ Critical  $§_44_ SKU661  $§_44_ 1  $§_44_ 54.96  $§_44_ 0.09  $§_44_ 10.75  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 8/02/2020
27909  $§_44_ C552  $§_44_ John  $§_44_ 6/02/2020  $§_44_ Critical  $§_44_ SKU843  $§_44_ 47  $§_44_ 1.26  $§_44_ 0.07  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 9/02/2020
28390  $§_44_ C142  $§_44_ John  $§_44_ 6/02/2020  $§_44_ High  $§_44_ SKU198  $§_44_ 44  $§_44_ 20.28  $§_44_ 0.1  $§_44_ 6.68  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 8/02/2020
11683  $§_44_ C290  $§_44_ John  $§_44_ 6/02/2020  $§_44_ Not Specified  $§_44_ SKU1209  $§_44_ 28  $§_44_ 65.99  $§_44_ 0.03  $§_44_ 5.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/02/2020
8224  $§_44_ C390  $§_44_ John  $§_44_ 6/02/2020  $§_44_ Not Specified  $§_44_ SKU815  $§_44_ 41  $§_44_ 2.21  $§_44_ 0.03  $§_44_ 1  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 8/02/2020
